INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I182024538,2660,Other,OTHER OFFENSE,A1,102,,4/2/2018 17:10,2018,4,Monday,17,Part Two,WINTER ST,42.35571985,-71.06110871,"(42.35571985, -71.06110871)"
I182024537,3106,Property Related Damage,PROPERTY - ACCIDENTAL DAMAGE,C11,416,,4/2/2018 14:31,2018,4,Monday,14,Part Three,WASHINGTON ST,42.28164735,-71.07111848,"(42.28164735, -71.07111848)"
I182024536,3115,Investigate Person,INVESTIGATE PERSON,B2,290,,4/2/2018 16:15,2018,4,Monday,16,Part Three,ROXBURY ST,42.33031057,-71.08935457,"(42.33031057, -71.08935457)"
I182024535,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E13,610,,4/1/2018 17:00,2018,4,Sunday,17,Part One,PARKTON RD,42.3219418,-71.11469006,"(42.32194180, -71.11469006)"
I182024534,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B3, ,,4/2/2018 16:39,2018,4,Monday,16,Part Three,,42.2808545,-71.08458278,"(42.28085450, -71.08458278)"
I182024532,613,Larceny,LARCENY SHOPLIFTING,E18,490,,4/2/2018 16:38,2018,4,Monday,16,Part One,AMERICAN LEGION HWY,42.27413021,-71.11674617,"(42.27413021, -71.11674617)"
I182024530,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C6,207,,4/2/2018 16:57,2018,4,Monday,16,Part Three,NORTHERN AVE,42.35235105,-71.04463592,"(42.35235105, -71.04463592)"
I182024528,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,560,,4/2/2018 16:28,2018,4,Monday,16,Part Three,POPLAR ST,42.28380231,-71.12836197,"(42.28380231, -71.12836197)"
I182024525,3115,Investigate Person,INVESTIGATE PERSON,A7,902,,4/2/2018 13:00,2018,4,Monday,13,Part Three,MARGINAL ST,42.36728587,-71.04041697,"(42.36728587, -71.04041697)"
I182024523,802,Simple Assault,ASSAULT SIMPLE - BATTERY,, ,,4/2/2018 16:20,2018,4,Monday,16,Part Two,,42.33254716,-71.0721242,"(42.33254716, -71.07212420)"
I182024521,3207,Property Found,PROPERTY - FOUND,B2,329,,4/2/2018 15:30,2018,4,Monday,15,Part Three,BLUE HILL AVE,42.30896999,-71.08284839,"(42.30896999, -71.08284839)"
I182024520,3502,Missing Person Located,MISSING PERSON - LOCATED,E18,492,,4/2/2018 16:48,2018,4,Monday,16,Part Three,WOOD AVE,42.26839985,-71.11127345,"(42.26839985, -71.11127345)"
I182024519,423,Aggravated Assault,ASSAULT - AGGRAVATED,B2,909,,4/2/2018 15:51,2018,4,Monday,15,Part One,WHITTIER ST,42.33380238,-71.08880867,"(42.33380238, -71.08880867)"
I182024518,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D4,271,,4/2/2018 16:07,2018,4,Monday,16,Part Two,HARRISON AVE,42.33455374,-71.07560801,"(42.33455374, -71.07560801)"
I182024518,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,D4,271,,4/2/2018 16:07,2018,4,Monday,16,Part Three,HARRISON AVE,42.33455374,-71.07560801,"(42.33455374, -71.07560801)"
I182024515,3114,Investigate Property,INVESTIGATE PROPERTY,A1,61,,4/2/2018 16:31,2018,4,Monday,16,Part Three,LEGENDS WAY,42.36643546,-71.06135413,"(42.36643546, -71.06135413)"
I182024513,3810,Motor Vehicle Accident Response,M/V ACCIDENT - INVOLVING  BICYCLE - INJURY,C11,362,,4/2/2018 15:18,2018,4,Monday,15,Part Three,WASHINGTON ST,42.29131613,-71.07170293,"(42.29131613, -71.07170293)"
I182024509,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,B2,276,,4/2/2018 16:09,2018,4,Monday,16,Part Three,EUSTIS ST,42.33166164,-71.08147827,"(42.33166164, -71.08147827)"
I182024508,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,E5,562,,4/2/2018 13:35,2018,4,Monday,13,Part One,MURRAY HILL RD,42.28646713,-71.12490243,"(42.28646713, -71.12490243)"
I182024506,3114,Investigate Property,INVESTIGATE PROPERTY,B2,289,,4/2/2018 16:04,2018,4,Monday,16,Part Three,MALCOLM X BLVD,42.33123776,-71.09140736,"(42.33123776, -71.09140736)"
I182024505,617,Larceny,LARCENY THEFT FROM BUILDING,D14,784,,4/2/2018 14:08,2018,4,Monday,14,Part One,COMMONWEALTH AVE,42.34634585,-71.14148751,"(42.34634585, -71.14148751)"
I182024504,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B2,321,,4/2/2018 15:15,2018,4,Monday,15,Part Three,BLUE HILL AVE,42.31026396,-71.0820187,"(42.31026396, -71.08201870)"
I182024503,2629,Harassment,HARASSMENT,C11,461,,4/2/2018 15:31,2018,4,Monday,15,Part Two,BOWDOIN AVE,42.30234412,-71.0763037,"(42.30234412, -71.07630370)"
I182024502,3501,Missing Person Reported,MISSING PERSON,A7,33,,4/2/2018 15:08,2018,4,Monday,15,Part Three,SUMNER ST,42.36701238,-71.0354602,"(42.36701238, -71.03546020)"
I182024501,3301,Verbal Disputes,VERBAL DISPUTE,A7,26,,4/2/2018 15:13,2018,4,Monday,15,Part Three,BORDER ST,42.38229155,-71.04036424,"(42.38229155, -71.04036424)"
I182024500,617,Larceny,LARCENY THEFT FROM BUILDING,B2,287,,4/2/2018 14:21,2018,4,Monday,14,Part One,WASHINGTON ST,42.33044113,-71.08373481,"(42.33044113, -71.08373481)"
I182024499,351,Robbery,ROBBERY - BANK,A1,100,,4/2/2018 15:21,2018,4,Monday,15,Part One,STATE ST,42.35902548,-71.05567996,"(42.35902548, -71.05567996)"
I182024496,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,D4,151,,4/2/2018 14:36,2018,4,Monday,14,Part One,BERKELEY ST,42.3460551,-71.07050669,"(42.34605510, -71.07050669)"
I182024496,617,Larceny,LARCENY THEFT FROM BUILDING,D4,151,,4/2/2018 14:36,2018,4,Monday,14,Part One,BERKELEY ST,42.3460551,-71.07050669,"(42.34605510, -71.07050669)"
I182024494,2647,Other,THREATS TO DO BODILY HARM,C11,379,,4/2/2018 14:08,2018,4,Monday,14,Part Two,GALLIVAN BLVD,42.283363,-71.05037781,"(42.28336300, -71.05037781)"
I182024493,3301,Verbal Disputes,VERBAL DISPUTE,C6,225,,4/2/2018 14:39,2018,4,Monday,14,Part Three,G ST,42.33418306,-71.0442171,"(42.33418306, -71.04421710)"
I182024492,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,E18,537,,4/2/2018 15:00,2018,4,Monday,15,Part Two,SILVIA CT,42.25594893,-71.14200818,"(42.25594893, -71.14200818)"
I182024490,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,B2,240,,4/1/2018 19:30,2018,4,Sunday,19,Part One,COLUMBIA RD,42.31959298,-71.062607,"(42.31959298, -71.06260700)"
I182024489,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,B2,267,,4/2/2018 13:00,2018,4,Monday,13,Part One,DUDLEY ST,42.32788516,-71.07770633,"(42.32788516, -71.07770633)"
I182024488,3201,Property Lost,PROPERTY - LOST,A15,57,,4/2/2018 12:30,2018,4,Monday,12,Part Three,BUNKER HILL ST,42.37830782,-71.06063085,"(42.37830782, -71.06063085)"
I182024486,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,330,,4/2/2018 14:34,2018,4,Monday,14,Part Two,CASTLEGATE RD,42.30700371,-71.08313157,"(42.30700371, -71.08313157)"
I182024484,2629,Harassment,HARASSMENT,C6,222,,4/1/2018 14:00,2018,4,Sunday,14,Part Two,E BROADWAY,42.33561661,-71.03641895,"(42.33561661, -71.03641895)"
I182024484,2647,Other,THREATS TO DO BODILY HARM,C6,222,,4/1/2018 14:00,2018,4,Sunday,14,Part Two,E BROADWAY,42.33561661,-71.03641895,"(42.33561661, -71.03641895)"
I182024483,3114,Investigate Property,INVESTIGATE PROPERTY,D4,134,,4/2/2018 14:04,2018,4,Monday,14,Part Three,BOYLSTON ST,42.3503787,-71.07626098,"(42.35037870, -71.07626098)"
I182024482,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,E5,687,,4/2/2018 14:39,2018,4,Monday,14,Part Two,ALDRICH ST,42.28565795,-71.13978042,"(42.28565795, -71.13978042)"
I182024481,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,687,,4/2/2018 13:14,2018,4,Monday,13,Part Three,ALDRICH ST,42.28565795,-71.13978042,"(42.28565795, -71.13978042)"
I182024475,1402,Vandalism,VANDALISM,E5,735,,4/1/2018 14:00,2018,4,Sunday,14,Part Two,PARK ST,42.28479779,-71.15587797,"(42.28479779, -71.15587797)"
I182024474,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,796,,4/1/2018 23:55,2018,4,Sunday,23,Part Three,BRIGHTON AVE,42.35245899,-71.12805084,"(42.35245899, -71.12805084)"
I182024473,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,E18,543,,4/2/2018 14:00,2018,4,Monday,14,Part Three,BARRY ST,42.25453845,-71.12859019,"(42.25453845, -71.12859019)"
I182024472,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,402,,4/2/2018 13:38,2018,4,Monday,13,Part Three,FULLER ST,42.28314378,-71.06766456,"(42.28314378, -71.06766456)"
I182024470,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,23,,4/2/2018 13:17,2018,4,Monday,13,Part Three,SARATOGA ST,42.37704396,-71.03518074,"(42.37704396, -71.03518074)"
I182024469,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A7,26,,4/2/2018 12:12,2018,4,Monday,12,Part Two,MERIDIAN ST,42.3782637,-71.03918446,"(42.37826370, -71.03918446)"
I182024469,1846,Drug Violation,DRUGS - POSS CLASS E,A7,26,,4/2/2018 12:12,2018,4,Monday,12,Part Two,MERIDIAN ST,42.3782637,-71.03918446,"(42.37826370, -71.03918446)"
I182024468,1402,Vandalism,VANDALISM,C11,459,,4/1/2018 17:00,2018,4,Sunday,17,Part Two,WASHINGTON ST,42.30511791,-71.08019088,"(42.30511791, -71.08019088)"
I182024467,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,304,,4/2/2018 13:58,2018,4,Monday,13,Part Three,WASHINGTON ST,42.31943966,-71.09467467,"(42.31943966, -71.09467467)"
I182024465,1402,Vandalism,VANDALISM,E13,506,,4/1/2018 17:00,2018,4,Sunday,17,Part Two,WACHUSETT ST,42.29174858,-71.11691273,"(42.29174858, -71.11691273)"
I182024460,802,Simple Assault,ASSAULT SIMPLE - BATTERY,, ,,4/2/2018 13:22,2018,4,Monday,13,Part Two,,42.27034685,-71.09953928,"(42.27034685, -71.09953928)"
I182024458,3410,Towed,TOWED MOTOR VEHICLE,E13,606,,4/2/2018 11:15,2018,4,Monday,11,Part Three,S HUNTINGTON AVE,42.32955246,-71.11112429,"(42.32955246, -71.11112429)"
I182024457,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E5,691,,4/2/2018 12:53,2018,4,Monday,12,Part Three,REDLANDS RD,42.28898462,-71.15224773,"(42.28898462, -71.15224773)"
I182024455,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",C11,247,,4/2/2018 12:39,2018,4,Monday,12,Part Two,DORCHESTER AVE,42.31517406,-71.05671909,"(42.31517406, -71.05671909)"
I182024453,3410,Towed,TOWED MOTOR VEHICLE,C6,230,,4/2/2018 10:58,2018,4,Monday,10,Part Three,E SEVENTH ST,42.33232764,-71.03377372,"(42.33232764, -71.03377372)"
I182024447,2646,Liquor Violation,LIQUOR - DRINKING IN PUBLIC,A1,111,,4/2/2018 12:54,2018,4,Monday,12,Part Two,TREMONT ST,42.35594239,-71.06258333,"(42.35594239, -71.06258333)"
I182024445,617,Larceny,LARCENY THEFT FROM BUILDING,D4,143,,4/2/2018 8:00,2018,4,Monday,8,Part One,DALTON ST,42.3457782,-71.08429595,"(42.34577820, -71.08429595)"
I182024445,3207,Property Found,PROPERTY - FOUND,D4,143,,4/2/2018 8:00,2018,4,Monday,8,Part Three,DALTON ST,42.3457782,-71.08429595,"(42.34577820, -71.08429595)"
I182024443,3410,Towed,TOWED MOTOR VEHICLE,D4,133,,4/2/2018 8:11,2018,4,Monday,8,Part Three,COMMONWEALTH AVE,42.3525717,-71.0749163,"(42.35257170, -71.07491630)"
I182024440,3201,Property Lost,PROPERTY - LOST,E13,639,,4/2/2018 9:00,2018,4,Monday,9,Part Three,CENTRE ST,42.31355267,-71.11410232,"(42.31355267, -71.11410232)"
I182024439,613,Larceny,LARCENY SHOPLIFTING,E5,562,,4/2/2018 12:03,2018,4,Monday,12,Part One,WASHINGTON ST,42.28788933,-71.12658585,"(42.28788933, -71.12658585)"
I182024438,2629,Harassment,HARASSMENT,B3,417,,4/2/2018 11:41,2018,4,Monday,11,Part Two,ARMANDINE ST,42.28431486,-71.07410838,"(42.28431486, -71.07410838)"
I182024435,1402,Vandalism,VANDALISM,D4,157,,4/2/2018 11:54,2018,4,Monday,11,Part Two,W NEWTON ST,42.34063708,-71.07572281,"(42.34063708, -71.07572281)"
I182024434,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,B2,327,,4/2/2018 0:00,2018,4,Monday,24,Part Two,HARTFORD ST,42.3174536,-71.07327858,"(42.31745360, -71.07327858)"
I182024434,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B2,327,,4/2/2018 0:00,2018,4,Monday,24,Part One,HARTFORD ST,42.3174536,-71.07327858,"(42.31745360, -71.07327858)"
I182024432,3102,Other,INVESTIGATION FOR ANOTHER AGENCY,E5,552,,4/2/2018 12:25,2018,4,Monday,12,Part Three,WASHINGTON ST,42.28112225,-71.1338382,"(42.28112225, -71.13383820)"
I182024431,2629,Harassment,HARASSMENT,D4,143,,4/2/2018 12:09,2018,4,Monday,12,Part Two,HUNTINGTON AVE,42.34749899,-71.07925506,"(42.34749899, -71.07925506)"
I182024431,3115,Investigate Person,INVESTIGATE PERSON,D4,143,,4/2/2018 12:09,2018,4,Monday,12,Part Three,HUNTINGTON AVE,42.34749899,-71.07925506,"(42.34749899, -71.07925506)"
I182024430,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,C11,244,,4/2/2018 11:19,2018,4,Monday,11,Part Three,MAYFIELD ST,42.31650496,-71.05803929,"(42.31650496, -71.05803929)"
I182024429,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,, ,,4/2/2018 10:46,2018,4,Monday,10,Part Three,,42.35551571,-71.072312,"(42.35551571, -71.07231200)"
I182024427,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,B2,281,,4/2/2018 11:50,2018,4,Monday,11,Part Three,MOUNT PLEASANT TER,42.32667212,-71.07977739,"(42.32667212, -71.07977739)"
I182024425,3115,Investigate Person,INVESTIGATE PERSON,B3,468,,4/2/2018 0:00,2018,4,Monday,24,Part Three,OUTLOOK RD,42.28245514,-71.09448768,"(42.28245514, -71.09448768)"
I182024423,3207,Property Found,PROPERTY - FOUND,B2,299,,4/2/2018 10:47,2018,4,Monday,10,Part Three,CIRCUIT ST,42.32410157,-71.08694241,"(42.32410157, -71.08694241)"
I182024421,3201,Property Lost,PROPERTY - LOST,B3,426,,4/2/2018 11:54,2018,4,Monday,11,Part Three,RIVER ST,42.26871441,-71.09221139,"(42.26871441, -71.09221139)"
I182024420,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E5,720,,4/2/2018 8:36,2018,4,Monday,8,Part Two,SPRING ST,42.27789689,-71.1614094,"(42.27789689, -71.16140940)"
I182024419,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B3,417,,4/2/2018 10:56,2018,4,Monday,10,Part Three,MILTON AVE,42.28347978,-71.07645408,"(42.28347978, -71.07645408)"
I182024418,617,Larceny,LARCENY THEFT FROM BUILDING,B2,317,,4/2/2018 11:05,2018,4,Monday,11,Part One,HOMESTEAD ST,42.31127726,-71.08909334,"(42.31127726, -71.08909334)"
I182024417,3001,Medical Assistance,DEATH INVESTIGATION,B2,330,,4/2/2018 11:26,2018,4,Monday,11,Part Three,BLUE HILL AVE,42.3043395,-71.08477887,"(42.30433950, -71.08477887)"
I182024416,2006,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W ARREST,E13,642,,4/2/2018 11:07,2018,4,Monday,11,Part Two,CENTRE ST,42.31265126,-71.11414509,"(42.31265126, -71.11414509)"
I182024415,724,Auto Theft,AUTO THEFT,B2,266,,4/2/2018 11:32,2018,4,Monday,11,Part One,MOUNT PLEASANT AVE,42.32573038,-71.07796428,"(42.32573038, -71.07796428)"
I182024412,3410,Towed,TOWED MOTOR VEHICLE,C6,230,,4/2/2018 11:23,2018,4,Monday,11,Part Three,L ST,42.33271353,-71.03529347,"(42.33271353, -71.03529347)"
I182024411,3125,Warrant Arrests,WARRANT ARREST,C6,200,,4/2/2018 10:03,2018,4,Monday,10,Part Three,W BROADWAY,42.34128751,-71.05467933,"(42.34128751, -71.05467933)"
I182024410,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,E13,307,,4/2/2018 10:56,2018,4,Monday,10,Part Three,COLUMBUS AVE,42.31370136,-71.09551192,"(42.31370136, -71.09551192)"
I182024408,3201,Property Lost,PROPERTY - LOST,E13,303,,4/2/2018 11:16,2018,4,Monday,11,Part Three,W WALNUT PARK,42.31865822,-71.1006718,"(42.31865822, -71.10067180)"
I182024406,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,C11,363,,4/2/2018 11:11,2018,4,Monday,11,Part Two,WHITTEN ST,42.293755,-71.05789109,"(42.29375500, -71.05789109)"
I182024405,3125,Warrant Arrests,WARRANT ARREST,A1,79,,4/2/2018 10:14,2018,4,Monday,10,Part Three,CAUSEWAY ST,42.36659952,-71.05895339,"(42.36659952, -71.05895339)"
I182024401,3301,Verbal Disputes,VERBAL DISPUTE,D4,273,,4/2/2018 9:04,2018,4,Monday,9,Part Three,CAMDEN ST,42.33744115,-71.08057671,"(42.33744115, -71.08057671)"
I182024400,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,D4, ,,4/2/2018 10:04,2018,4,Monday,10,Part Three,FORSYTH ST,,,"(0.00000000, 0.00000000)"
I182024397,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A1,108,,4/2/2018 9:45,2018,4,Monday,9,Part Three,FEDERAL ST,42.35501985,-71.05642713,"(42.35501985, -71.05642713)"
I182024396,3109,Police Service Incidents,SERVICE TO OTHER PD INSIDE OF MA.,C11,355,,4/2/2018 10:14,2018,4,Monday,10,Part Three,PARK ST,42.29878438,-71.06011998,"(42.29878438, -71.06011998)"
I182024396,3125,Warrant Arrests,WARRANT ARREST,C11,355,,4/2/2018 10:14,2018,4,Monday,10,Part Three,PARK ST,42.29878438,-71.06011998,"(42.29878438, -71.06011998)"
I182024395,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,A7,25,,4/2/2018 10:13,2018,4,Monday,10,Part Three,WHITE ST,42.38053192,-71.03510439,"(42.38053192, -71.03510439)"
I182024394,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,216,,4/2/2018 10:12,2018,4,Monday,10,Part Three,W NINTH ST,42.33264609,-71.05188941,"(42.33264609, -71.05188941)"
I182024391,521,Residential Burglary,BURGLARY - RESIDENTIAL - ATTEMPT,D4,626,,4/2/2018 9:19,2018,4,Monday,9,Part One,PARK DR,42.34160357,-71.0977175,"(42.34160357, -71.09771750)"
I182024390,3301,Verbal Disputes,VERBAL DISPUTE,B3,418,,4/2/2018 9:23,2018,4,Monday,9,Part Three,EVANS ST,42.28252537,-71.07977256,"(42.28252537, -71.07977256)"
I182024389,3410,Towed,TOWED MOTOR VEHICLE,D14,770,,4/2/2018 9:37,2018,4,Monday,9,Part Three,BENNETT ST,42.35134781,-71.15403802,"(42.35134781, -71.15403802)"
I182024387,2905,Violations,VAL - OPERATING WITHOUT LICENSE,B2, ,,4/2/2018 9:22,2018,4,Monday,9,Part Two,PARKER ST,,,"(0.00000000, 0.00000000)"
I182024387,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2, ,,4/2/2018 9:22,2018,4,Monday,9,Part Three,PARKER ST,,,"(0.00000000, 0.00000000)"
I182024386,3301,Verbal Disputes,VERBAL DISPUTE,A7,2,,4/2/2018 9:33,2018,4,Monday,9,Part Three,WALDEMAR AVE,42.39010058,-70.99883597,"(42.39010058, -70.99883597)"
I182024385,3402,Service,ANIMAL INCIDENTS,D4,159,,4/2/2018 8:17,2018,4,Monday,8,Part Three,TREMONT ST,42.34324642,-71.07297643,"(42.34324642, -71.07297643)"
I182024384,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,C6,171,,4/2/2018 10:04,2018,4,Monday,10,Part Two,,42.3323355,-71.07120018,"(42.33233550, -71.07120018)"
I182024384,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C6,171,,4/2/2018 10:04,2018,4,Monday,10,Part Two,,42.3323355,-71.07120018,"(42.33233550, -71.07120018)"
I182024382,3301,Verbal Disputes,VERBAL DISPUTE,B2,322,,4/2/2018 9:35,2018,4,Monday,9,Part Three,CARLISLE ST,42.314259,-71.08294947,"(42.31425900, -71.08294947)"
I182024380,2905,Violations,VAL - OPERATING WITHOUT LICENSE,D4,159,,4/2/2018 9:42,2018,4,Monday,9,Part Two,TREMONT ST,42.34299572,-71.07344065,"(42.34299572, -71.07344065)"
I182024380,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,D4,159,,4/2/2018 9:42,2018,4,Monday,9,Part Three,TREMONT ST,42.34299572,-71.07344065,"(42.34299572, -71.07344065)"
I182024378,2647,Other,THREATS TO DO BODILY HARM,B2,301,,4/2/2018 9:53,2018,4,Monday,9,Part Two,FORT AVE,42.32591192,-71.09494763,"(42.32591192, -71.09494763)"
I182024377,617,Larceny,LARCENY THEFT FROM BUILDING,A1,101,,4/2/2018 9:12,2018,4,Monday,9,Part One,MCKINLEY SQ,42.35909289,-71.05327197,"(42.35909289, -71.05327197)"
I182024376,3410,Towed,TOWED MOTOR VEHICLE,E13,640,,4/2/2018 9:48,2018,4,Monday,9,Part Three,BILTMORE ST,42.31315019,-71.1083395,"(42.31315019, -71.10833950)"
I182024375,2647,Other,THREATS TO DO BODILY HARM,E18,493,,4/2/2018 9:16,2018,4,Monday,9,Part Two,HUNTINGTON AVE,42.26341466,-71.11483107,"(42.26341466, -71.11483107)"
I182024374,613,Larceny,LARCENY SHOPLIFTING,A7,23,,4/2/2018 9:00,2018,4,Monday,9,Part One,BENNINGTON ST,42.37546983,-71.03730221,"(42.37546983, -71.03730221)"
I182024373,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,E13,640,,4/2/2018 9:02,2018,4,Monday,9,Part Two,BOYLSTON ST,42.31701927,-71.10490013,"(42.31701927, -71.10490013)"
I182024371,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,B2,593,,4/2/2018 9:38,2018,4,Monday,9,Part Two,FRANCIS ST,42.33494035,-71.10610468,"(42.33494035, -71.10610468)"
I182024370,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,A15,50,,4/1/2018 17:30,2018,4,Sunday,17,Part One,PARKER ST,42.3833514,-71.07894124,"(42.38335140, -71.07894124)"
I182024369,617,Larceny,LARCENY THEFT FROM BUILDING,E5,681,,4/2/2018 2:30,2018,4,Monday,2,Part One,ROSLINDALE AVE,42.28308486,-71.13560093,"(42.28308486, -71.13560093)"
I182024369,724,Auto Theft,AUTO THEFT,E5,681,,4/2/2018 2:30,2018,4,Monday,2,Part One,ROSLINDALE AVE,42.28308486,-71.13560093,"(42.28308486, -71.13560093)"
I182024368,3301,Verbal Disputes,VERBAL DISPUTE,B2,309,,4/2/2018 9:06,2018,4,Monday,9,Part Three,S CHARLAME CT,42.31939136,-71.08544157,"(42.31939136, -71.08544157)"
I182024367,3803,Motor Vehicle Accident Response,M/V ACCIDENT - PERSONAL INJURY,B3, ,,4/2/2018 8:54,2018,4,Monday,8,Part Three,CLEARWATER DR,,,"(0.00000000, 0.00000000)"
I182024366,3410,Towed,TOWED MOTOR VEHICLE,D4,151,,4/2/2018 7:57,2018,4,Monday,7,Part Three,APPLETON ST,42.34596339,-71.07166712,"(42.34596339, -71.07166712)"
I182024365,3410,Towed,TOWED MOTOR VEHICLE,C6,234,,4/2/2018 8:39,2018,4,Monday,8,Part Three,K ST,42.33185557,-71.03731191,"(42.33185557, -71.03731191)"
I182024364,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,E18,492,,4/2/2018 7:26,2018,4,Monday,7,Part Two,METROPOLITAN AVE,42.26511445,-71.11805743,"(42.26511445, -71.11805743)"
I182024364,3801,Motor Vehicle Accident Response,M/V ACCIDENT - OTHER,E18,492,,4/2/2018 7:26,2018,4,Monday,7,Part Three,METROPOLITAN AVE,42.26511445,-71.11805743,"(42.26511445, -71.11805743)"
I182024363,3112,Landlord/Tenant Disputes,LANDLORD - TENANT SERVICE,C6,234,,4/2/2018 8:19,2018,4,Monday,8,Part Three,E EIGHTH ST,42.33145284,-71.03686785,"(42.33145284, -71.03686785)"
I182024362,3301,Verbal Disputes,VERBAL DISPUTE,D14,774,,4/2/2018 10:00,2018,4,Monday,10,Part Three,CHESTNUT HILL AVE,42.34004752,-71.15544872,"(42.34004752, -71.15544872)"
I182024361,1102,Fraud,FRAUD - FALSE PRETENSE / SCHEME,B2,182,,4/2/2018 8:48,2018,4,Monday,8,Part Two,E COTTAGE ST,42.32150685,-71.07076276,"(42.32150685, -71.07076276)"
I182024360,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,B3,416,,4/2/2018 8:12,2018,4,Monday,8,Part One,FAIRMOUNT ST,42.280587,-71.07432184,"(42.28058700, -71.07432184)"
I182024359,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,627,,4/2/2018 7:52,2018,4,Monday,7,Part Three,BOYLSTON ST,42.34442266,-71.09833083,"(42.34442266, -71.09833083)"
I182024358,520,Residential Burglary,BURGLARY - RESIDENTIAL - FORCE,B3,432,,4/2/2018 7:41,2018,4,Monday,7,Part One,OAKHURST ST,42.28803351,-71.08241673,"(42.28803351, -71.08241673)"
I182024356,617,Larceny,LARCENY THEFT FROM BUILDING,A1,113,,4/2/2018 8:31,2018,4,Monday,8,Part One,KINGSTON ST,42.35370585,-71.05898587,"(42.35370585, -71.05898587)"
I182024355,3301,Verbal Disputes,VERBAL DISPUTE,D14,938,,4/2/2018 8:04,2018,4,Monday,8,Part Three,JETTE CT,42.3468275,-71.14319087,"(42.34682750, -71.14319087)"
I182024354,542,Commercial Burglary,BURGLARY - COMMERICAL - NO FORCE,A1,128,,4/2/2018 7:34,2018,4,Monday,7,Part One,ISABELLA ST,42.34873541,-71.07049185,"(42.34873541, -71.07049185)"
