INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
I152055063,617,Larceny,LARCENY THEFT FROM BUILDING,C11,358,,7/2/2015 0:00,2015,7,Thursday,0,Part One,PARK ST,42.29641938,-71.06864617,"(42.29641938, -71.06864617)"
I152055062,3115,Investigate Person,INVESTIGATE PERSON,C6,194,,7/3/2015 22:19,2015,7,Friday,22,Part Three,DORCHESTER ST,42.3301111,-71.05611033,"(42.33011110, -71.05611033)"
I152055061,802,Simple Assault,ASSAULT SIMPLE - BATTERY,D14,784,,7/3/2015 22:55,2015,7,Friday,22,Part Two,CAMBRIDGE ST,42.3499624,-71.14762531,"(42.34996240, -71.14762531)"
I152055060,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,B2,258,,7/3/2015 22:08,2015,7,Friday,22,Part Three,DUDLEY ST,42.31852295,-71.06865846,"(42.31852295, -71.06865846)"
I152055060,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,258,,7/3/2015 22:08,2015,7,Friday,22,Part Three,DUDLEY ST,42.31852295,-71.06865846,"(42.31852295, -71.06865846)"
I152055058,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,B2, ,,7/3/2015 22:38,2015,7,Friday,22,Part Three,,,,"(0.00000000, 0.00000000)"
I152055058,3001,Medical Assistance,DEATH INVESTIGATION,B2, ,,7/3/2015 22:38,2015,7,Friday,22,Part Three,,,,"(0.00000000, 0.00000000)"
I152055057,3115,Investigate Person,INVESTIGATE PERSON,B2,260,,7/3/2015 21:39,2015,7,Friday,21,Part Three,WOODFORD ST,42.31836105,-71.07106326,"(42.31836105, -71.07106326)"
I152055055,2900,Other,VAL - VIOLATION OF AUTO LAW - OTHER,D14,771,,7/3/2015 22:06,2015,7,Friday,22,Part Two,FOSTER ST,42.34826233,-71.15745778,"(42.34826233, -71.15745778)"
I152055053,301,Robbery,ROBBERY - STREET,E5,561,,7/3/2015 20:47,2015,7,Friday,20,Part One,BROWN AVE,42.28522971,-71.12037242,"(42.28522971, -71.12037242)"
I152055053,3125,Warrant Arrests,WARRANT ARREST,E5,561,,7/3/2015 20:47,2015,7,Friday,20,Part Three,BROWN AVE,42.28522971,-71.12037242,"(42.28522971, -71.12037242)"
I152055052,3201,Property Lost,PROPERTY - LOST,B2,311,,7/2/2015 22:00,2015,7,Thursday,22,Part Three,SAVIN ST,42.31598547,-71.07986094,"(42.31598547, -71.07986094)"
I152055051,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,B2,180,,7/3/2015 20:30,2015,7,Friday,20,Part One,DUDLEY ST,42.325224,-71.074871,"(42.32522400, -71.07487100)"
I152055050,3410,Towed,TOWED MOTOR VEHICLE,, ,,7/3/2015 21:43,2015,7,Friday,21,Part Three,,,,"(0.00000000, 0.00000000)"
I152055049,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,C11,462,,7/3/2015 21:36,2015,7,Friday,21,Part One,GENEVA AVE,42.30461251,-71.07296566,"(42.30461251, -71.07296566)"
I152055049,2401,Disorderly Conduct,AFFRAY,C11,462,,7/3/2015 21:36,2015,7,Friday,21,Part Two,GENEVA AVE,42.30461251,-71.07296566,"(42.30461251, -71.07296566)"
I152055048,3207,Property Found,PROPERTY - FOUND,B2,326,,7/3/2015 21:07,2015,7,Friday,21,Part Three,QUINCY ST,42.31369016,-71.07696741,"(42.31369016, -71.07696741)"
I152055047,3410,Towed,TOWED MOTOR VEHICLE,D4,69,,7/3/2015 20:24,2015,7,Friday,20,Part Three,BEACON ST,42.35534557,-71.07281258,"(42.35534557, -71.07281258)"
I152055046,3410,Towed,TOWED MOTOR VEHICLE,C6,221,,7/3/2015 19:55,2015,7,Friday,19,Part Three,E THIRD ST,42.33641698,-71.04033667,"(42.33641698, -71.04033667)"
I152055045,1832,Drug Violation,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,C11,357,,7/3/2015 19:47,2015,7,Friday,19,Part Two,WASHINGTON ST,42.29745339,-71.07253425,"(42.29745339, -71.07253425)"
I152055042,1843,Drug Violation,DRUGS - POSS CLASS B - INTENT TO MFR DIST DISP,C11,460,,7/3/2015 20:27,2015,7,Friday,20,Part Two,BRINSLEY ST,42.30518113,-71.07880288,"(42.30518113, -71.07880288)"
I152055041,2007,Restraining Order Violations,VIOL. OF RESTRAINING ORDER W NO ARREST,B2,280,,7/3/2015 20:45,2015,7,Friday,20,Part Two,ZEIGLER ST,42.32934461,-71.08291212,"(42.32934461, -71.08291212)"
I152055041,3125,Warrant Arrests,WARRANT ARREST,B2,280,,7/3/2015 20:45,2015,7,Friday,20,Part Three,ZEIGLER ST,42.32934461,-71.08291212,"(42.32934461, -71.08291212)"
I152055039,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B3,944,,7/3/2015 20:19,2015,7,Friday,20,Part Two,AMES WAY,42.28965805,-71.08634397,"(42.28965805, -71.08634397)"
I152055037,2403,Disorderly Conduct,DISTURBING THE PEACE,C6,214,,7/3/2015 19:45,2015,7,Friday,19,Part Two,W FOURTH ST,42.33553188,-71.04769502,"(42.33553188, -71.04769502)"
I152055036,3115,Investigate Person,INVESTIGATE PERSON,B3,456,,7/3/2015 18:00,2015,7,Friday,18,Part Three,ERIE ST,42.3021658,-71.08118295,"(42.30216580, -71.08118295)"
I152055035,1402,Vandalism,VANDALISM,C11,393,,7/3/2015 20:00,2015,7,Friday,20,Part Two,DORCHESTER AVE,42.28599602,-71.06423673,"(42.28599602, -71.06423673)"
I152055034,3115,Investigate Person,INVESTIGATE PERSON,B3,476,,7/3/2015 20:02,2015,7,Friday,20,Part Three,CUMMINS HWY,42.2686423,-71.095655,"(42.26864230, -71.09565500)"
I152055033,3114,Investigate Property,INVESTIGATE PROPERTY,A1,69,,7/3/2015 20:37,2015,7,Friday,20,Part Three,BEACON ST,42.35555576,-71.07204857,"(42.35555576, -71.07204857)"
I152055032,617,Larceny,LARCENY THEFT FROM BUILDING,A15,38,,7/3/2015 17:30,2015,7,Friday,17,Part One,THIRD AVE,42.37627664,-71.05383757,"(42.37627664, -71.05383757)"
I152055030,3115,Investigate Person,INVESTIGATE PERSON,B2,305,,7/3/2015 14:10,2015,7,Friday,14,Part Three,ELMORE ST,42.32087449,-71.09190003,"(42.32087449, -71.09190003)"
I152055029,3115,Investigate Person,INVESTIGATE PERSON,D14,807,,7/3/2015 19:30,2015,7,Friday,19,Part Three,LITCHFIELD ST,42.36081005,-71.14038657,"(42.36081005, -71.14038657)"
I152055028,615,Larceny From Motor Vehicle,LARCENY THEFT OF MV PARTS & ACCESSORIES,D4,133,,7/1/2015 21:00,2015,7,Wednesday,21,Part One,COMMONWEALTH AVE,42.35199294,-71.07706785,"(42.35199294, -71.07706785)"
I152055027,3114,Investigate Property,INVESTIGATE PROPERTY,C11,342,,7/3/2015 18:49,2015,7,Friday,18,Part Three,TOPLIFF ST,42.30443502,-71.06862907,"(42.30443502, -71.06862907)"
I152055026,1832,Drug Violation,DRUGS - SICK ASSIST - OTHER HARMFUL DRUG,B2,266,,7/3/2015 18:32,2015,7,Friday,18,Part Two,BLUE HILL AVE,42.32324394,-71.07642483,"(42.32324394, -71.07642483)"
I152055025,2906,Violations,VAL - OPERATING UNREG/UNINS  CAR,B3,458,,7/3/2015 19:20,2015,7,Friday,19,Part Two,ELLINGTON ST,42.30136116,-71.08290897,"(42.30136116, -71.08290897)"
I152055024,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A7,28,,7/3/2015 17:45,2015,7,Friday,17,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
I152055023,3001,Medical Assistance,DEATH INVESTIGATION,E13,640,,7/3/2015 19:56,2015,7,Friday,19,Part Three,GREEN ST,42.31143758,-71.10926363,"(42.31143758, -71.10926363)"
I152055022,3125,Warrant Arrests,WARRANT ARREST,C11,342,,7/3/2015 19:19,2015,7,Friday,19,Part Three,TOPLIFF ST,42.30284782,-71.06808985,"(42.30284782, -71.06808985)"
I152055021,1874,Drug Violation,DRUGS - OTHER,A7,28,,7/3/2015 0:00,2015,7,Friday,0,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
I152055020,1874,Drug Violation,DRUGS - OTHER,A7,28,,7/3/2015 0:00,2015,7,Friday,0,Part Two,PARIS ST,42.37081805,-71.03929078,"(42.37081805, -71.03929078)"
I152055018,3207,Property Found,PROPERTY - FOUND,D4,139,,7/3/2015 16:13,2015,7,Friday,16,Part Three,MARLBOROUGH ST,42.3503876,-71.0878529,"(42.35038760, -71.08785290)"
I152055017,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,336,,7/3/2015 17:43,2015,7,Friday,17,Part Three,COLUMBIA TER,42.30926098,-71.07233877,"(42.30926098, -71.07233877)"
I152055016,3125,Warrant Arrests,WARRANT ARREST,C6,914,,7/3/2015 19:29,2015,7,Friday,19,Part Three,DR. MICHAEL GAVIN WAY,42.32614559,-71.05349144,"(42.32614559, -71.05349144)"
I152055014,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,B2,567,,7/3/2015 17:38,2015,7,Friday,17,Part One,JEWISH WAR VETERANS DR,42.30603082,-71.0950741,"(42.30603082, -71.09507410)"
I152055013,3108,Fire Related Reports,"FIRE REPORT - HOUSE, BUILDING, ETC.",E18,513,,7/3/2015 17:32,2015,7,Friday,17,Part Three,NORWAY PARK,42.25076977,-71.11401862,"(42.25076977, -71.11401862)"
I152055012,522,Residential Burglary,BURGLARY - RESIDENTIAL - NO FORCE,C11,359,,7/3/2015 10:00,2015,7,Friday,10,Part One,REGINA RD,42.29524857,-71.07108773,"(42.29524857, -71.07108773)"
I152055009,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,D4,620,,7/3/2015 18:52,2015,7,Friday,18,Part Three,NORWAY ST,42.345211,-71.08814987,"(42.34521100, -71.08814987)"
I152055008,3130,Search Warrants,SEARCH WARRANT,B2,282,,7/3/2015 17:50,2015,7,Friday,17,Part Three,WASHINGTON ST,42.32866284,-71.08563401,"(42.32866284, -71.08563401)"
I152055007,619,Larceny,LARCENY ALL OTHERS,C11,450,,7/3/2015 18:09,2015,7,Friday,18,Part One,WASHINGTON ST,42.29131613,-71.07170293,"(42.29131613, -71.07170293)"
I152055006,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,294,,7/3/2015 18:42,2015,7,Friday,18,Part Two,ALPINE ST,42.32545165,-71.08677983,"(42.32545165, -71.08677983)"
I152055005,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,319,,7/3/2015 19:07,2015,7,Friday,19,Part Two,CHENEY ST,42.30896597,-71.08447123,"(42.30896597, -71.08447123)"
I152055004,3201,Property Lost,PROPERTY - LOST,A1,113,,7/3/2015 18:45,2015,7,Friday,18,Part Three,SUMMER ST,42.35426247,-71.05883334,"(42.35426247, -71.05883334)"
I152055003,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,111,,7/3/2015 18:20,2015,7,Friday,18,Part Two,BOYLSTON ST,42.35236776,-71.06454338,"(42.35236776, -71.06454338)"
I152055003,1874,Drug Violation,DRUGS - OTHER,A1,111,,7/3/2015 18:20,2015,7,Friday,18,Part Two,BOYLSTON ST,42.35236776,-71.06454338,"(42.35236776, -71.06454338)"
I152055002,3125,Warrant Arrests,WARRANT ARREST,B3,437,,7/3/2015 18:15,2015,7,Friday,18,Part Three,FERNDALE ST,42.28886535,-71.07738439,"(42.28886535, -71.07738439)"
I152055001,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,462,,7/3/2015 17:53,2015,7,Friday,17,Part Two,GENEVA AVE,42.30461251,-71.07296566,"(42.30461251, -71.07296566)"
I152055000,619,Larceny,LARCENY ALL OTHERS,C11,361,,7/3/2015 18:30,2015,7,Friday,18,Part One,CLEMENTINE PARK,42.2926877,-71.06556673,"(42.29268770, -71.06556673)"
I152054999,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,817,,7/3/2015 17:34,2015,7,Friday,17,Part Two,TALBOT AVE,42.28863812,-71.06631579,"(42.28863812, -71.06631579)"
I152054998,3410,Towed,TOWED MOTOR VEHICLE,D4,168,,7/3/2015 18:32,2015,7,Friday,18,Part Three,W BROOKLINE ST,42.34000273,-71.07295998,"(42.34000273, -71.07295998)"
I152054996,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,A1,117,,7/3/2015 17:47,2015,7,Friday,17,Part Two,BOYLSTON ST,42.3523414,-71.06296987,"(42.35234140, -71.06296987)"
I152054996,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",A1,117,,7/3/2015 17:47,2015,7,Friday,17,Part Two,BOYLSTON ST,42.3523414,-71.06296987,"(42.35234140, -71.06296987)"
I152054996,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",A1,117,,7/3/2015 17:47,2015,7,Friday,17,Part Two,BOYLSTON ST,42.3523414,-71.06296987,"(42.35234140, -71.06296987)"
I152054996,3125,Warrant Arrests,WARRANT ARREST,A1,117,,7/3/2015 17:47,2015,7,Friday,17,Part Three,BOYLSTON ST,42.3523414,-71.06296987,"(42.35234140, -71.06296987)"
I152054996,1870,Drug Violation,DRUGS - CONSP TO VIOL CONTROLLED SUBSTANCE,A1,117,,7/3/2015 17:47,2015,7,Friday,17,Part Two,BOYLSTON ST,42.3523414,-71.06296987,"(42.35234140, -71.06296987)"
I152054996,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,A1,117,,7/3/2015 17:47,2015,7,Friday,17,Part Two,BOYLSTON ST,42.3523414,-71.06296987,"(42.35234140, -71.06296987)"
I152054995,802,Simple Assault,ASSAULT SIMPLE - BATTERY,C11,454,,7/3/2015 17:13,2015,7,Friday,17,Part Two,WASHINGTON ST,42.30022551,-71.07468313,"(42.30022551, -71.07468313)"
I152054995,3115,Investigate Person,INVESTIGATE PERSON,C11,454,,7/3/2015 17:13,2015,7,Friday,17,Part Three,WASHINGTON ST,42.30022551,-71.07468313,"(42.30022551, -71.07468313)"
I152054994,3805,Motor Vehicle Accident Response,M/V ACCIDENT - POLICE VEHICLE,A1,92,,7/3/2015 10:30,2015,7,Friday,10,Part Three,CITY HALL PLZ,42.35972137,-71.0585236,"(42.35972137, -71.05852360)"
I152054993,1849,Drug Violation,"DRUGS - POSS CLASS B - COCAINE, ETC.",E13,579,,7/3/2015 18:20,2015,7,Friday,18,Part Two,HOFFMAN ST,42.32032433,-71.10244781,"(42.32032433, -71.10244781)"
I152054992,619,Larceny,LARCENY ALL OTHERS,D4,135,,7/3/2015 18:36,2015,7,Friday,18,Part One,BEACON ST,42.35218613,-71.08452171,"(42.35218613, -71.08452171)"
I152054992,617,Larceny,LARCENY THEFT FROM BUILDING,D4,135,,7/3/2015 18:36,2015,7,Friday,18,Part One,BEACON ST,42.35218613,-71.08452171,"(42.35218613, -71.08452171)"
I152054991,3205,License Plate Related Incidents,M/V PLATES - LOST,A7,7,,7/3/2015 18:29,2015,7,Friday,18,Part Three,BARNES AVE,42.3862769,-71.00313499,"(42.38627690, -71.00313499)"
I152054988,3006,Medical Assistance,SICK/INJURED/MEDICAL - PERSON,B2,319,,7/3/2015 18:11,2015,7,Friday,18,Part Three,BLUE HILL AVE,42.30557347,-71.08471265,"(42.30557347, -71.08471265)"
I152054987,3114,Investigate Property,INVESTIGATE PROPERTY,A1,64,,7/3/2015 18:20,2015,7,Friday,18,Part Three,CHARLES ST,42.36192792,-71.07081974,"(42.36192792, -71.07081974)"
I152054985,613,Larceny,LARCENY SHOPLIFTING,A1,102,,7/3/2015 16:00,2015,7,Friday,16,Part One,WASHINGTON ST,42.35591935,-71.06000539,"(42.35591935, -71.06000539)"
I152054985,3125,Warrant Arrests,WARRANT ARREST,A1,102,,7/3/2015 16:00,2015,7,Friday,16,Part Three,WASHINGTON ST,42.35591935,-71.06000539,"(42.35591935, -71.06000539)"
I152054982,613,Larceny,LARCENY SHOPLIFTING,D4,146,,7/3/2015 17:08,2015,7,Friday,17,Part One,HUNTINGTON AVE,42.3473098,-71.07915167,"(42.34730980, -71.07915167)"
I152054981,802,Simple Assault,ASSAULT SIMPLE - BATTERY,E13,645,,7/3/2015 16:46,2015,7,Friday,16,Part Two,GREEN ST,42.31301165,-71.11330596,"(42.31301165, -71.11330596)"
I152054980,3830,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PERSONAL INJURY,C6,206,,7/3/2015 15:53,2015,7,Friday,15,Part Three,CONGRESS ST,42.35122227,-71.0498,"(42.35122227, -71.04980000)"
I152054979,1810,Drug Violation,DRUGS - SALE / MANUFACTURING,D14,778,,7/3/2015 17:57,2015,7,Friday,17,Part Two,WASHINGTON ST,42.349056,-71.1504985,"(42.34905600, -71.15049850)"
I152054976,1841,Drug Violation,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP,B2,265,,7/3/2015 17:40,2015,7,Friday,17,Part Two,BLUE HILL AVE,42.32094361,-71.07761042,"(42.32094361, -71.07761042)"
I152054975,413,Aggravated Assault,ASSAULT - AGGRAVATED - BATTERY,D4,162,,7/3/2015 17:00,2015,7,Friday,17,Part One,HERALD ST,42.34661967,-71.06457069,"(42.34661967, -71.06457069)"
I152054974,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,621,,7/3/2015 17:46,2015,7,Friday,17,Part One,COMMONWEALTH AVE,42.3492468,-71.08956259,"(42.34924680, -71.08956259)"
I152054973,3410,Towed,TOWED MOTOR VEHICLE,A1,69,,7/3/2015 17:40,2015,7,Friday,17,Part Three,CHESTNUT ST,42.35647423,-71.07229568,"(42.35647423, -71.07229568)"
I152054972,3114,Investigate Property,INVESTIGATE PROPERTY,D14,774,,7/1/2015 12:00,2015,7,Wednesday,12,Part Three,COMMONWEALTH AVE,42.33922999,-71.15632127,"(42.33922999, -71.15632127)"
I152054971,802,Simple Assault,ASSAULT SIMPLE - BATTERY,B2,311,,7/3/2015 15:30,2015,7,Friday,15,Part Two,WARREN ST,42.31776637,-71.08207709,"(42.31776637, -71.08207709)"
I152054969,1402,Vandalism,VANDALISM,B2,319,,7/2/2015 20:30,2015,7,Thursday,20,Part Two,MAPLE ST,42.30799051,-71.08639196,"(42.30799051, -71.08639196)"
I152054968,3114,Investigate Property,INVESTIGATE PROPERTY,D4,131,,7/3/2015 17:19,2015,7,Friday,17,Part Three,BEACON ST,42.35364992,-71.07909399,"(42.35364992, -71.07909399)"
I152054967,619,Larceny,LARCENY ALL OTHERS,D4,164,,7/3/2015 16:23,2015,7,Friday,16,Part One,E BERKELEY ST,42.343498,-71.06443,"(42.34349800, -71.06443000)"
I152054966,1106,Confidence Games,FRAUD - CREDIT CARD / ATM FRAUD,D4,159,,7/3/2015 17:19,2015,7,Friday,17,Part Two,WALTHAM ST,42.34274239,-71.07007419,"(42.34274239, -71.07007419)"
I152054965,1845,Drug Violation,DRUGS - POSS CLASS D,D4, ,,7/3/2015 16:27,2015,7,Friday,16,Part Two,CLARENDON ST,,,"(0.00000000, 0.00000000)"
I152054963,3114,Investigate Property,INVESTIGATE PROPERTY,A1,89,,7/3/2015 17:13,2015,7,Friday,17,Part Three,COMMERCIAL ST,42.36348718,-71.05141487,"(42.36348718, -71.05141487)"
I152054962,2647,Other,THREATS TO DO BODILY HARM,B2,612,,7/3/2015 17:12,2015,7,Friday,17,Part Two,FRANCIS ST,42.33606304,-71.10782832,"(42.33606304, -71.10782832)"
I152054961,617,Larceny,LARCENY THEFT FROM BUILDING,A7,25,,7/3/2015 16:17,2015,7,Friday,16,Part One,FALCON ST,42.3819736,-71.03768922,"(42.38197360, -71.03768922)"
I152054961,1402,Vandalism,VANDALISM,A7,25,,7/3/2015 16:17,2015,7,Friday,16,Part Two,FALCON ST,42.3819736,-71.03768922,"(42.38197360, -71.03768922)"
I152054961,3301,Verbal Disputes,VERBAL DISPUTE,A7,25,,7/3/2015 16:17,2015,7,Friday,16,Part Three,FALCON ST,42.3819736,-71.03768922,"(42.38197360, -71.03768922)"
I152054959,724,Auto Theft,AUTO THEFT,A7,30,,7/2/2015 22:30,2015,7,Thursday,22,Part One,EVERETT ST,42.36859071,-71.03719177,"(42.36859071, -71.03719177)"
I152054958,613,Larceny,LARCENY SHOPLIFTING,C11,405,,7/3/2015 15:41,2015,7,Friday,15,Part One,DORCHESTER AVE,42.27357721,-71.0677043,"(42.27357721, -71.06770430)"
I152054956,801,Simple Assault,ASSAULT - SIMPLE,E5,560,,7/3/2015 16:06,2015,7,Friday,16,Part Two,POPLAR ST,42.28380231,-71.12836197,"(42.28380231, -71.12836197)"
I152054956,2647,Other,THREATS TO DO BODILY HARM,E5,560,,7/3/2015 16:06,2015,7,Friday,16,Part Two,POPLAR ST,42.28380231,-71.12836197,"(42.28380231, -71.12836197)"
I152054955,3115,Investigate Person,INVESTIGATE PERSON,C11,451,,7/3/2015 16:25,2015,7,Friday,16,Part Three,PARK ST,42.29549707,-71.07211394,"(42.29549707, -71.07211394)"
I152054954,619,Larceny,LARCENY ALL OTHERS,A1,97,,7/3/2015 14:30,2015,7,Friday,14,Part One,SCHOOL ST,42.35742837,-71.05832551,"(42.35742837, -71.05832551)"
I152054953,3502,Missing Person Located,MISSING PERSON - LOCATED,D4,285,,7/3/2015 16:47,2015,7,Friday,16,Part Three,HAMMOND ST,42.33651082,-71.08339215,"(42.33651082, -71.08339215)"
I152054947,616,Larceny,LARCENY THEFT OF BICYCLE,D4,620,,7/3/2015 16:21,2015,7,Friday,16,Part One,BOYLSTON ST,42.34710196,-71.08841746,"(42.34710196, -71.08841746)"
I152054944,706,Auto Theft,AUTO THEFT - MOTORCYCLE / SCOOTER,C11,342,,7/2/2015 21:30,2015,7,Thursday,21,Part One,TOPLIFF ST,42.30443502,-71.06862907,"(42.30443502, -71.06862907)"
I152054943,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,D14,778,,7/3/2015 15:08,2015,7,Friday,15,Part Three,MARKET ST,42.34996395,-71.1530221,"(42.34996395, -71.15302210)"
I152054941,2647,Other,THREATS TO DO BODILY HARM,B2,309,,7/3/2015 14:30,2015,7,Friday,14,Part Two,WARREN ST,42.31993295,-71.08157395,"(42.31993295, -71.08157395)"
I152054940,1842,Drug Violation,"DRUGS - POSS CLASS A - HEROIN, ETC. ",D4,270,,7/3/2015 15:20,2015,7,Friday,15,Part Two,HARRISON AVE,42.33401829,-71.07638124,"(42.33401829, -71.07638124)"
I152054939,619,Larceny,LARCENY ALL OTHERS,A1,67,,7/3/2015 14:55,2015,7,Friday,14,Part One,MYRTLE ST,42.3593314,-71.06549247,"(42.35933140, -71.06549247)"
I152054938,613,Larceny,LARCENY SHOPLIFTING,C6,256,,7/3/2015 15:04,2015,7,Friday,15,Part One,WILLIAM T MORRISSEY BLVD,42.31928523,-71.05027167,"(42.31928523, -71.05027167)"
I152054937,1844,Drug Violation,DRUGS - POSS CLASS C,C6, ,,7/3/2015 1:30,2015,7,Friday,1,Part Two,ALBANY ST,,,"(0.00000000, 0.00000000)"
I152054936,3301,Verbal Disputes,VERBAL DISPUTE,B2,297,,7/3/2015 15:12,2015,7,Friday,15,Part Three,SAINT RICHARD ST,42.32318974,-71.08356389,"(42.32318974, -71.08356389)"
I152054934,2905,Violations,VAL - OPERATING WITHOUT LICENSE,A7,12,,7/3/2015 14:43,2015,7,Friday,14,Part Two,BOARDMAN ST,42.391473,-71.013062,"(42.39147300, -71.01306200)"
I152054933,1001,Counterfeiting,FORGERY / COUNTERFEITING,C11,362,,7/3/2015 14:45,2015,7,Friday,14,Part Two,WASHINGTON ST,42.29131613,-71.07170293,"(42.29131613, -71.07170293)"
I152054930,3802,Motor Vehicle Accident Response,M/V ACCIDENT - PROPERTY  DAMAGE,D14,761,,7/3/2015 14:05,2015,7,Friday,14,Part Three,BROCK ST,42.34923607,-71.16042925,"(42.34923607, -71.16042925)"
I152054928,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,C11,366,,7/3/2015 14:37,2015,7,Friday,14,Part Two,ADAMS ST,42.29036711,-71.05638317,"(42.29036711, -71.05638317)"
I152054927,613,Larceny,LARCENY SHOPLIFTING,C11,356,,7/3/2015 14:30,2015,7,Friday,14,Part One,GENEVA AVE,42.29848866,-71.06313294,"(42.29848866, -71.06313294)"
I152054926,2647,Other,THREATS TO DO BODILY HARM,B2,266,,7/3/2015 14:53,2015,7,Friday,14,Part Two,FAIRLAND ST,42.32522448,-71.07821131,"(42.32522448, -71.07821131)"
I152054925,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,D4,144,,7/3/2015 14:00,2015,7,Friday,14,Part One,BELVIDERE ST,42.34624311,-71.08568046,"(42.34624311, -71.08568046)"
I152054924,613,Larceny,LARCENY SHOPLIFTING,B2,239,,7/3/2015 14:16,2015,7,Friday,14,Part One,DUDLEY ST,42.31735472,-71.0658297,"(42.31735472, -71.06582970)"
I152054923,3831,Motor Vehicle Accident Response,M/V - LEAVING SCENE - PROPERTY DAMAGE,B2,319,,7/3/2015 13:45,2015,7,Friday,13,Part Three,CHENEY ST,42.30970016,-71.08582414,"(42.30970016, -71.08582414)"
I152054922,1402,Vandalism,VANDALISM,B3,440,,7/3/2015 12:30,2015,7,Friday,12,Part Two,WESTVIEW ST,42.29091867,-71.08767813,"(42.29091867, -71.08767813)"
I152054921,2907,Violations,VAL - OPERATING AFTER REV/SUSP.,E5,693,,7/3/2015 14:19,2015,7,Friday,14,Part Two,FARMINGTON RD,42.29559443,-71.15701449,"(42.29559443, -71.15701449)"
I152054920,3207,Property Found,PROPERTY - FOUND,D14,791,,7/3/2015 14:00,2015,7,Friday,14,Part Three,WASHINGTON ST,42.34340783,-71.14230594,"(42.34340783, -71.14230594)"
I152054919,3201,Property Lost,PROPERTY - LOST,D4,128,,7/2/2015 0:00,2015,7,Thursday,0,Part Three,COLUMBUS AVE,42.3483427,-71.0722253,"(42.34834270, -71.07222530)"
I152054918,3820,Motor Vehicle Accident Response,M/V ACCIDENT INVOLVING PEDESTRIAN - INJURY,C11,340,,7/3/2015 14:06,2015,7,Friday,14,Part Three,BOWDOIN ST,42.30648026,-71.06675783,"(42.30648026, -71.06675783)"
I152054917,3115,Investigate Person,INVESTIGATE PERSON,B3,450,,7/3/2015 13:23,2015,7,Friday,13,Part Three,SOUTHERN AVE,42.29067097,-71.07303644,"(42.29067097, -71.07303644)"
I152054916,614,Larceny From Motor Vehicle,LARCENY THEFT FROM MV - NON-ACCESSORY,C6,234,,7/2/2015 21:00,2015,7,Thursday,21,Part One,DEADY'S LN,42.33016775,-71.03784272,"(42.33016775, -71.03784272)"
